session_id,user_id,session_date,page_views,session_duration_minutes,bounce_rate,device_type,browser,traffic_source,conversion,revenue
SESS_00008705,USER_000497,2025-06-07 20:54:51.109068,18,23,False,Tablet,Edge,Email,False,0.0
SESS_00008706,USER_000328,2025-06-07 20:56:44.194368,1,79,True,Desktop,Edge,Direct,False,0.0
SESS_00008707,USER_001396,2025-06-07 20:56:15.043330,10,62,True,Tablet,Safari,Direct,False,0.0
SESS_00008708,USER_000632,2025-06-07 20:58:12.912187,19,7,True,Tablet,Safari,Direct,False,0.0
SESS_00008709,USER_001508,2025-06-07 20:53:00.618310,7,60,True,Mobile,Safari,Facebook,True,0.0
SESS_00008710,USER_001293,2025-06-07 20:56:21.833405,9,40,False,Mobile,Safari,Google,False,0.0
SESS_00008711,USER_000424,2025-06-07 20:54:53.573429,7,81,True,Desktop,Safari,Direct,True,0.0
SESS_00008712,USER_001529,2025-06-07 20:54:46.665835,16,96,False,Mobile,Firefox,Facebook,False,0.0
SESS_00008713,USER_001042,2025-06-07 20:56:04.995346,18,40,False,Tablet,Chrome,Referral,True,0.0
SESS_00008714,USER_001340,2025-06-07 20:54:16.069815,16,61,False,Desktop,Firefox,Email,True,0.0
SESS_00008715,USER_000141,2025-06-07 20:58:39.342812,3,84,True,Desktop,Edge,Email,True,0.0
SESS_00008716,USER_000121,2025-06-07 20:55:26.769819,19,101,False,Mobile,Chrome,Facebook,False,395.01
SESS_00008717,USER_000223,2025-06-07 20:53:53.484481,3,113,True,Tablet,Edge,Referral,False,52.44
SESS_00008718,USER_001521,2025-06-07 20:53:11.365469,5,1,False,Desktop,Chrome,Direct,True,0.0
SESS_00008719,USER_000838,2025-06-07 20:55:04.584047,10,97,True,Tablet,Chrome,Facebook,False,354.42
SESS_00008720,USER_001596,2025-06-07 20:52:57.233004,2,103,False,Tablet,Chrome,Email,False,0.0
SESS_00008721,USER_001370,2025-06-07 20:53:49.557021,17,106,False,Mobile,Safari,Direct,True,0.0
SESS_00008722,USER_001569,2025-06-07 20:53:33.017149,15,83,False,Tablet,Firefox,Facebook,False,192.1
SESS_00008723,USER_001064,2025-06-07 20:57:44.866385,5,58,False,Mobile,Safari,Facebook,False,349.38
SESS_00008724,USER_001566,2025-06-07 20:56:27.019081,17,29,True,Mobile,Firefox,Email,False,0.0
SESS_00008725,USER_000377,2025-06-07 20:54:03.222608,16,87,False,Tablet,Safari,Facebook,False,0.0
SESS_00008726,USER_001375,2025-06-07 20:58:30.036941,5,89,False,Mobile,Edge,Google,False,0.0
SESS_00008727,USER_000730,2025-06-07 20:54:01.759507,18,20,False,Desktop,Chrome,Facebook,True,446.97
SESS_00008728,USER_001467,2025-06-07 20:56:49.522168,13,83,False,Desktop,Firefox,Email,True,0.0
SESS_00008729,USER_001071,2025-06-07 20:53:14.022312,13,101,True,Desktop,Chrome,Direct,False,0.0
SESS_00008730,USER_001968,2025-06-07 20:54:05.359134,20,12,False,Desktop,Safari,Facebook,False,139.29
SESS_00008731,USER_000035,2025-06-07 20:54:19.494208,8,108,True,Tablet,Edge,Google,True,0.0
SESS_00008732,USER_000328,2025-06-07 20:53:12.780509,5,42,True,Desktop,Safari,Referral,True,0.0
SESS_00008733,USER_000052,2025-06-07 20:57:06.427639,11,53,True,Mobile,Firefox,Google,True,491.74
SESS_00008734,USER_000025,2025-06-07 20:58:28.123860,13,60,True,Desktop,Chrome,Direct,False,0.0
SESS_00008735,USER_000786,2025-06-07 20:53:11.502713,4,11,True,Tablet,Safari,Referral,True,0.0
SESS_00008736,USER_001459,2025-06-07 20:54:04.021081,5,74,False,Desktop,Chrome,Google,True,0.0
SESS_00008737,USER_001776,2025-06-07 20:54:29.331731,12,78,True,Tablet,Chrome,Facebook,False,0.0
SESS_00008738,USER_000756,2025-06-07 20:57:40.362882,17,24,False,Mobile,Firefox,Referral,False,8.86
SESS_00008739,USER_000134,2025-06-07 20:55:54.957724,8,19,True,Tablet,Firefox,Referral,True,0.0
SESS_00008740,USER_001203,2025-06-07 20:53:24.887738,17,43,True,Mobile,Firefox,Direct,False,423.46
SESS_00008741,USER_000140,2025-06-07 20:53:38.985332,8,103,False,Mobile,Chrome,Facebook,False,0.0
SESS_00008742,USER_000233,2025-06-07 20:56:32.844291,17,52,False,Mobile,Edge,Email,True,0.0
SESS_00008743,USER_000755,2025-06-07 20:55:04.053274,6,72,True,Tablet,Safari,Email,False,0.0
SESS_00008744,USER_001503,2025-06-07 20:54:54.809212,6,40,False,Mobile,Edge,Direct,True,0.0
SESS_00008745,USER_001521,2025-06-07 20:56:39.861230,4,48,True,Tablet,Edge,Email,True,316.04
SESS_00008746,USER_000770,2025-06-07 20:57:58.630002,8,56,False,Mobile,Firefox,Email,True,0.0
SESS_00008747,USER_000360,2025-06-07 20:52:55.120533,14,88,False,Tablet,Edge,Referral,True,0.0
SESS_00008748,USER_001850,2025-06-07 20:54:03.614653,17,45,True,Mobile,Edge,Google,True,0.0
SESS_00008749,USER_000146,2025-06-07 20:53:22.681083,3,77,True,Desktop,Firefox,Email,False,0.0
SESS_00008750,USER_001193,2025-06-07 20:56:03.071094,19,21,False,Tablet,Firefox,Direct,True,49.57
SESS_00008751,USER_001079,2025-06-07 20:57:11.856924,15,67,False,Desktop,Safari,Facebook,False,308.98
SESS_00008752,USER_000871,2025-06-07 20:58:14.470472,13,106,True,Desktop,Firefox,Referral,False,0.0
SESS_00008753,USER_001246,2025-06-07 20:55:56.514878,20,16,True,Desktop,Firefox,Direct,False,0.0
SESS_00008754,USER_001581,2025-06-07 20:53:40.317170,5,44,False,Desktop,Safari,Google,True,0.0
SESS_00008755,USER_000230,2025-06-07 20:55:24.607990,3,41,True,Mobile,Edge,Direct,True,0.0
SESS_00008756,USER_001079,2025-06-07 20:52:45.312592,2,90,False,Desktop,Safari,Facebook,False,381.39
SESS_00008757,USER_000637,2025-06-07 20:53:37.139930,3,4,False,Mobile,Firefox,Referral,False,0.0
SESS_00008758,USER_000023,2025-06-07 20:57:41.828133,13,84,False,Mobile,Edge,Referral,True,0.0
SESS_00008759,USER_001572,2025-06-07 20:53:25.497548,14,61,False,Tablet,Firefox,Google,False,39.89
SESS_00008760,USER_000884,2025-06-07 20:55:52.890732,2,68,False,Mobile,Edge,Referral,False,169.85
SESS_00008761,USER_001370,2025-06-07 20:52:59.352613,10,65,False,Mobile,Firefox,Referral,True,0.0
SESS_00008762,USER_000676,2025-06-07 20:56:48.074114,18,91,True,Mobile,Firefox,Facebook,True,0.0
SESS_00008763,USER_001421,2025-06-07 20:52:56.867259,8,41,False,Desktop,Chrome,Referral,True,0.0
SESS_00008764,USER_001374,2025-06-07 20:56:12.751199,16,63,False,Mobile,Safari,Email,True,0.0
SESS_00008765,USER_001567,2025-06-07 20:54:38.557203,13,66,True,Desktop,Chrome,Referral,True,0.0
SESS_00008766,USER_000465,2025-06-07 20:55:44.359050,6,74,False,Desktop,Chrome,Referral,True,0.0
SESS_00008767,USER_001812,2025-06-07 20:58:15.115444,16,84,False,Tablet,Firefox,Google,False,0.0
SESS_00008768,USER_001034,2025-06-07 20:56:07.517315,19,88,True,Desktop,Firefox,Email,False,394.85
SESS_00008769,USER_000129,2025-06-07 20:54:53.744187,6,64,False,Tablet,Chrome,Facebook,False,293.96
SESS_00008770,USER_000128,2025-06-07 20:52:57.457604,19,112,False,Tablet,Firefox,Direct,True,0.0
SESS_00008771,USER_000017,2025-06-07 20:58:31.149306,6,26,True,Tablet,Edge,Direct,True,0.0
SESS_00008772,USER_000089,2025-06-07 20:54:33.918173,8,10,False,Mobile,Chrome,Referral,False,0.0
SESS_00008773,USER_001072,2025-06-07 20:52:50.823988,20,7,False,Tablet,Edge,Email,True,0.0
SESS_00008774,USER_001300,2025-06-07 20:56:01.925124,18,41,False,Tablet,Edge,Direct,False,494.38
SESS_00008775,USER_001489,2025-06-07 20:56:59.989428,9,47,False,Desktop,Safari,Referral,False,0.0
SESS_00008776,USER_000056,2025-06-07 20:55:26.141162,3,59,False,Mobile,Edge,Referral,False,0.0
SESS_00008777,USER_000793,2025-06-07 20:55:42.619007,19,75,False,Tablet,Firefox,Email,False,0.0
SESS_00008778,USER_001043,2025-06-07 20:56:25.225930,15,107,False,Mobile,Edge,Facebook,True,0.0
SESS_00008779,USER_000043,2025-06-07 20:55:30.737919,16,11,False,Desktop,Safari,Email,False,0.0
SESS_00008780,USER_001743,2025-06-07 20:54:26.097506,16,59,True,Tablet,Edge,Direct,False,0.0
SESS_00008781,USER_001958,2025-06-07 20:55:14.557686,7,47,False,Mobile,Edge,Facebook,False,0.0
SESS_00008782,USER_000732,2025-06-07 20:52:59.160064,11,19,False,Mobile,Firefox,Referral,False,0.0
SESS_00008783,USER_000567,2025-06-07 20:55:35.006239,16,25,True,Mobile,Safari,Google,False,0.0
SESS_00008784,USER_001687,2025-06-07 20:57:49.417169,16,11,True,Mobile,Chrome,Facebook,True,0.0
SESS_00008785,USER_000376,2025-06-07 20:54:51.681952,10,52,True,Mobile,Firefox,Direct,False,360.24
SESS_00008786,USER_000127,2025-06-07 20:54:26.140795,10,24,False,Tablet,Firefox,Direct,False,30.86
SESS_00008787,USER_000222,2025-06-07 20:54:10.877907,8,27,True,Mobile,Chrome,Direct,False,0.0
SESS_00008788,USER_000634,2025-06-07 20:55:30.269039,10,90,True,Desktop,Edge,Referral,True,0.0
SESS_00008789,USER_001617,2025-06-07 20:53:34.428980,5,5,True,Tablet,Firefox,Email,False,0.0
SESS_00008790,USER_000843,2025-06-07 20:58:37.586245,2,17,False,Mobile,Chrome,Google,False,0.0
SESS_00008791,USER_000907,2025-06-07 20:58:17.657015,17,118,True,Desktop,Edge,Facebook,True,100.12
SESS_00008792,USER_000752,2025-06-07 20:58:04.698041,16,8,False,Desktop,Chrome,Facebook,False,83.68
SESS_00008793,USER_001719,2025-06-07 20:54:54.029595,4,96,True,Mobile,Firefox,Referral,True,0.0
SESS_00008794,USER_000761,2025-06-07 20:53:51.845696,18,10,True,Tablet,Chrome,Email,False,0.0
SESS_00008795,USER_001123,2025-06-07 20:57:32.502153,12,89,True,Tablet,Firefox,Google,True,0.0
SESS_00008796,USER_000410,2025-06-07 20:55:41.359478,16,68,False,Desktop,Chrome,Direct,False,0.0
SESS_00008797,USER_000154,2025-06-07 20:55:59.323787,4,120,False,Mobile,Firefox,Facebook,False,491.08
SESS_00008798,USER_000558,2025-06-07 20:58:34.290778,1,78,True,Mobile,Chrome,Facebook,True,0.0
SESS_00008799,USER_000023,2025-06-07 20:53:50.612706,12,7,False,Mobile,Safari,Facebook,True,0.0
SESS_00008800,USER_001422,2025-06-07 20:56:12.317837,11,118,True,Tablet,Firefox,Direct,False,391.87
SESS_00008801,USER_000778,2025-06-07 20:58:33.866935,2,58,False,Desktop,Edge,Email,False,0.0
SESS_00008802,USER_000119,2025-06-07 20:53:37.867340,19,5,True,Desktop,Edge,Email,True,0.0
SESS_00008803,USER_001548,2025-06-07 20:55:44.638381,9,82,False,Mobile,Safari,Referral,True,261.8
SESS_00008804,USER_000870,2025-06-07 20:56:27.495840,5,60,False,Mobile,Chrome,Referral,True,260.9
SESS_00008805,USER_001824,2025-06-07 20:55:21.222096,9,94,False,Desktop,Edge,Email,False,0.0
SESS_00008806,USER_001540,2025-06-07 20:57:19.938349,13,116,True,Tablet,Chrome,Direct,True,0.0
SESS_00008807,USER_001662,2025-06-07 20:57:57.163693,10,59,False,Mobile,Firefox,Direct,False,0.0
SESS_00008808,USER_001885,2025-06-07 20:57:57.429285,10,94,False,Desktop,Firefox,Google,False,0.0
SESS_00008809,USER_000578,2025-06-07 20:55:58.860870,9,93,False,Tablet,Edge,Referral,False,0.0
SESS_00008810,USER_000838,2025-06-07 20:55:24.120215,18,28,False,Desktop,Edge,Facebook,True,153.93
SESS_00008811,USER_000131,2025-06-07 20:55:02.630579,6,34,False,Mobile,Edge,Facebook,True,0.0
SESS_00008812,USER_001205,2025-06-07 20:56:20.492779,7,68,True,Tablet,Firefox,Facebook,False,476.75
SESS_00008813,USER_000124,2025-06-07 20:53:13.528386,9,27,False,Tablet,Safari,Google,True,0.0
SESS_00008814,USER_000088,2025-06-07 20:53:45.661095,9,80,False,Tablet,Firefox,Email,True,239.61
SESS_00008815,USER_001309,2025-06-07 20:53:40.217853,12,114,False,Tablet,Firefox,Email,True,0.0
SESS_00008816,USER_001034,2025-06-07 20:56:01.428540,5,87,False,Desktop,Safari,Referral,True,164.99
SESS_00008817,USER_000876,2025-06-07 20:57:02.533438,3,12,False,Desktop,Firefox,Referral,False,0.0
SESS_00008818,USER_001980,2025-06-07 20:57:12.318287,11,48,True,Tablet,Chrome,Email,True,310.99
SESS_00008819,USER_000976,2025-06-07 20:57:08.249351,5,42,True,Mobile,Firefox,Facebook,True,0.0
SESS_00008820,USER_001617,2025-06-07 20:54:22.848770,20,48,False,Desktop,Safari,Direct,True,0.0
SESS_00008821,USER_001557,2025-06-07 20:52:58.435130,4,102,True,Desktop,Chrome,Google,True,0.0
SESS_00008822,USER_000569,2025-06-07 20:53:02.608629,13,114,False,Mobile,Firefox,Google,False,0.0
SESS_00008823,USER_000951,2025-06-07 20:56:52.779363,11,56,False,Mobile,Safari,Referral,False,0.0
SESS_00008824,USER_000647,2025-06-07 20:54:59.260206,2,10,False,Desktop,Edge,Google,False,107.02
SESS_00008825,USER_001249,2025-06-07 20:55:14.150493,16,42,False,Desktop,Safari,Google,False,0.0
SESS_00008826,USER_000120,2025-06-07 20:56:12.120237,20,92,False,Tablet,Chrome,Referral,True,0.0
SESS_00008827,USER_000773,2025-06-07 20:58:30.317045,6,97,False,Mobile,Safari,Google,False,124.41
SESS_00008828,USER_000944,2025-06-07 20:56:08.417775,6,58,False,Tablet,Safari,Referral,True,0.0
SESS_00008829,USER_001891,2025-06-07 20:54:48.621233,15,118,True,Mobile,Chrome,Referral,False,293.5
SESS_00008830,USER_001826,2025-06-07 20:55:59.935561,16,117,True,Mobile,Edge,Google,False,227.82
SESS_00008831,USER_001367,2025-06-07 20:53:27.353229,8,109,True,Mobile,Chrome,Email,True,66.97
SESS_00008832,USER_001694,2025-06-07 20:53:43.995573,19,119,True,Tablet,Firefox,Facebook,True,0.0
SESS_00008833,USER_001011,2025-06-07 20:53:58.059616,15,71,True,Desktop,Edge,Google,False,0.0
SESS_00008834,USER_001809,2025-06-07 20:58:01.108976,6,29,True,Tablet,Chrome,Referral,True,0.0
SESS_00008835,USER_000559,2025-06-07 20:56:06.196370,13,101,True,Tablet,Chrome,Facebook,True,104.05
SESS_00008836,USER_001820,2025-06-07 20:53:35.942065,14,51,False,Desktop,Edge,Email,False,80.74
SESS_00008837,USER_001828,2025-06-07 20:56:36.528360,12,82,True,Desktop,Safari,Email,True,0.0
SESS_00008838,USER_000817,2025-06-07 20:55:50.695228,2,11,True,Desktop,Chrome,Direct,True,0.0
SESS_00008839,USER_000589,2025-06-07 20:54:41.707177,17,100,True,Tablet,Firefox,Email,True,0.0
SESS_00008840,USER_001403,2025-06-07 20:57:04.421904,4,98,False,Mobile,Firefox,Facebook,True,300.22
SESS_00008841,USER_000343,2025-06-07 20:57:57.861228,16,61,False,Mobile,Firefox,Email,False,0.0
SESS_00008842,USER_000896,2025-06-07 20:55:43.421694,17,17,False,Mobile,Firefox,Facebook,False,0.0
SESS_00008843,USER_000846,2025-06-07 20:53:17.769922,11,107,True,Mobile,Edge,Referral,True,0.0
SESS_00008844,USER_001123,2025-06-07 20:53:10.504924,13,43,False,Tablet,Firefox,Google,False,0.0
SESS_00008845,USER_001859,2025-06-07 20:55:26.795886,4,24,False,Mobile,Edge,Referral,True,0.0
SESS_00008846,USER_001508,2025-06-07 20:55:36.443558,19,101,True,Mobile,Chrome,Referral,False,324.63
SESS_00008847,USER_000356,2025-06-07 20:53:35.494863,11,73,False,Mobile,Chrome,Email,False,265.78
SESS_00008848,USER_001916,2025-06-07 20:54:27.857800,19,85,False,Tablet,Safari,Direct,True,0.0
SESS_00008849,USER_000659,2025-06-07 20:55:21.594909,5,64,True,Tablet,Chrome,Referral,True,146.74
SESS_00008850,USER_001087,2025-06-07 20:54:43.408061,8,82,False,Mobile,Safari,Google,True,0.0
SESS_00008851,USER_000574,2025-06-07 20:54:31.700623,9,54,True,Tablet,Edge,Google,False,0.0
SESS_00008852,USER_001215,2025-06-07 20:55:12.867270,3,88,True,Mobile,Safari,Email,False,0.0
SESS_00008853,USER_000409,2025-06-07 20:58:19.471186,4,21,False,Desktop,Chrome,Direct,True,0.0
SESS_00008854,USER_001734,2025-06-07 20:57:57.486279,10,107,False,Desktop,Firefox,Email,False,0.0
SESS_00008855,USER_001231,2025-06-07 20:54:44.916043,8,57,False,Mobile,Edge,Facebook,True,0.0
SESS_00008856,USER_000231,2025-06-07 20:55:50.164653,5,97,True,Mobile,Edge,Facebook,False,0.0
SESS_00008857,USER_001235,2025-06-07 20:54:30.138658,15,26,True,Mobile,Firefox,Email,True,0.0
SESS_00008858,USER_000234,2025-06-07 20:55:26.532391,6,102,False,Tablet,Safari,Direct,True,448.44
SESS_00008859,USER_000949,2025-06-07 20:54:50.232520,20,43,False,Mobile,Firefox,Direct,True,0.0
SESS_00008860,USER_001231,2025-06-07 20:57:54.260308,3,30,True,Desktop,Edge,Facebook,True,410.3
SESS_00008861,USER_001293,2025-06-07 20:58:14.825519,15,84,True,Mobile,Chrome,Email,False,0.0
SESS_00008862,USER_001797,2025-06-07 20:53:17.935705,15,52,False,Mobile,Edge,Google,True,226.29
SESS_00008863,USER_001756,2025-06-07 20:53:31.388066,3,115,True,Mobile,Chrome,Referral,True,0.0
SESS_00008864,USER_001220,2025-06-07 20:55:20.697862,19,72,False,Tablet,Edge,Referral,True,0.0
SESS_00008865,USER_000278,2025-06-07 20:55:05.166430,10,31,True,Desktop,Edge,Google,True,236.71
SESS_00008866,USER_000244,2025-06-07 20:56:24.423384,11,90,True,Tablet,Chrome,Referral,True,0.0
SESS_00008867,USER_000135,2025-06-07 20:55:56.548731,1,10,True,Tablet,Firefox,Referral,False,0.0
SESS_00008868,USER_000384,2025-06-07 20:55:29.219893,7,87,False,Mobile,Chrome,Facebook,True,396.37
SESS_00008869,USER_000628,2025-06-07 20:52:53.879912,16,7,False,Mobile,Edge,Direct,False,0.0
SESS_00008870,USER_000211,2025-06-07 20:53:06.137602,3,107,True,Mobile,Firefox,Email,False,0.0
SESS_00008871,USER_001678,2025-06-07 20:56:39.469032,3,21,False,Mobile,Edge,Referral,True,210.36
SESS_00008872,USER_001095,2025-06-07 20:53:32.886722,15,111,False,Mobile,Firefox,Google,True,0.0
SESS_00008873,USER_000022,2025-06-07 20:58:27.086304,11,76,True,Desktop,Chrome,Direct,False,0.0
SESS_00008874,USER_000267,2025-06-07 20:58:05.004886,6,36,True,Tablet,Chrome,Direct,False,0.0
SESS_00008875,USER_000347,2025-06-07 20:56:15.191197,17,95,False,Mobile,Firefox,Direct,False,0.0
SESS_00008876,USER_000579,2025-06-07 20:52:56.381461,6,120,False,Desktop,Edge,Facebook,False,0.0
SESS_00008877,USER_001429,2025-06-07 20:55:55.142878,13,107,True,Mobile,Firefox,Facebook,False,0.0
SESS_00008878,USER_000833,2025-06-07 20:52:45.153688,16,65,False,Mobile,Firefox,Referral,True,0.0
SESS_00008879,USER_000372,2025-06-07 20:53:44.252552,6,44,True,Desktop,Chrome,Facebook,True,0.0
SESS_00008880,USER_001041,2025-06-07 20:55:11.814344,3,2,False,Tablet,Firefox,Facebook,True,0.0
SESS_00008881,USER_001930,2025-06-07 20:54:57.410684,19,38,False,Tablet,Firefox,Referral,False,495.67
SESS_00008882,USER_001628,2025-06-07 20:55:26.142447,10,45,False,Tablet,Edge,Facebook,True,421.28
SESS_00008883,USER_001542,2025-06-07 20:56:47.994291,19,94,True,Desktop,Safari,Referral,True,0.0
SESS_00008884,USER_000309,2025-06-07 20:55:38.392562,20,27,True,Tablet,Chrome,Direct,False,0.0
SESS_00008885,USER_000419,2025-06-07 20:56:52.994128,15,66,False,Desktop,Firefox,Direct,True,0.0
SESS_00008886,USER_001349,2025-06-07 20:55:16.255198,17,101,True,Mobile,Edge,Google,False,0.0
SESS_00008887,USER_001568,2025-06-07 20:55:40.717022,12,91,True,Tablet,Chrome,Facebook,False,0.0
SESS_00008888,USER_001709,2025-06-07 20:55:32.458307,9,16,False,Tablet,Safari,Google,True,0.0
SESS_00008889,USER_000423,2025-06-07 20:53:07.088490,11,71,True,Tablet,Firefox,Google,True,0.0
SESS_00008890,USER_001383,2025-06-07 20:57:18.998366,18,67,True,Tablet,Safari,Referral,False,0.0
SESS_00008891,USER_000695,2025-06-07 20:56:59.273144,13,3,False,Tablet,Edge,Facebook,True,0.0
SESS_00008892,USER_001294,2025-06-07 20:54:21.489842,17,93,True,Desktop,Firefox,Facebook,False,0.0
SESS_00008893,USER_000855,2025-06-07 20:53:25.742970,10,34,True,Desktop,Safari,Direct,True,0.0
SESS_00008894,USER_001973,2025-06-07 20:56:38.766027,18,77,False,Mobile,Edge,Email,False,0.0
SESS_00008895,USER_000575,2025-06-07 20:55:05.900410,4,30,False,Mobile,Edge,Google,False,473.48
SESS_00008896,USER_001941,2025-06-07 20:57:27.060341,19,29,True,Mobile,Firefox,Facebook,True,0.0
SESS_00008897,USER_001694,2025-06-07 20:54:27.548279,13,42,False,Tablet,Edge,Email,True,0.0
SESS_00008898,USER_001861,2025-06-07 20:55:26.935074,19,11,True,Desktop,Safari,Facebook,True,0.0
SESS_00008899,USER_000066,2025-06-07 20:57:57.192777,19,66,True,Mobile,Edge,Referral,False,0.0
SESS_00008900,USER_001404,2025-06-07 20:54:23.623976,12,3,True,Desktop,Firefox,Direct,False,0.0
SESS_00008901,USER_001894,2025-06-07 20:56:18.972597,2,39,True,Tablet,Safari,Facebook,True,369.68
SESS_00008902,USER_000071,2025-06-07 20:53:47.697971,10,30,False,Mobile,Firefox,Referral,True,0.0
SESS_00008903,USER_000458,2025-06-07 20:58:16.432381,14,83,True,Tablet,Firefox,Google,False,0.0
SESS_00008904,USER_001106,2025-06-07 20:53:43.221637,11,69,False,Desktop,Safari,Referral,False,385.29
SESS_00008905,USER_000181,2025-06-07 20:55:02.119111,7,41,True,Tablet,Edge,Email,False,0.0
SESS_00008906,USER_000581,2025-06-07 20:55:53.672576,13,60,False,Desktop,Chrome,Referral,True,417.49
SESS_00008907,USER_000792,2025-06-07 20:58:14.192366,18,52,True,Mobile,Firefox,Facebook,False,0.0
SESS_00008908,USER_000253,2025-06-07 20:53:13.445473,10,31,False,Desktop,Firefox,Facebook,False,0.0
SESS_00008909,USER_001112,2025-06-07 20:53:42.535639,9,6,True,Tablet,Edge,Direct,False,0.0
SESS_00008910,USER_001451,2025-06-07 20:57:00.895086,16,73,True,Mobile,Firefox,Facebook,False,0.0
SESS_00008911,USER_000406,2025-06-07 20:56:21.624043,18,67,False,Desktop,Safari,Direct,False,0.0
SESS_00008912,USER_001423,2025-06-07 20:57:02.356900,6,111,True,Desktop,Edge,Email,False,216.22
SESS_00008913,USER_000666,2025-06-07 20:54:05.813975,14,117,False,Tablet,Safari,Email,True,222.64
SESS_00008914,USER_001546,2025-06-07 20:56:12.205958,13,30,False,Mobile,Edge,Direct,False,0.0
SESS_00008915,USER_001953,2025-06-07 20:54:24.740757,2,34,True,Mobile,Firefox,Email,False,488.02
SESS_00008916,USER_000052,2025-06-07 20:56:27.043398,10,80,True,Mobile,Chrome,Facebook,False,0.0
SESS_00008917,USER_001503,2025-06-07 20:53:53.132784,3,103,False,Desktop,Safari,Referral,False,0.0
SESS_00008918,USER_001473,2025-06-07 20:57:23.509871,16,76,True,Tablet,Edge,Direct,True,119.42
SESS_00008919,USER_000170,2025-06-07 20:57:04.374489,2,99,True,Desktop,Edge,Facebook,False,77.35
SESS_00008920,USER_000353,2025-06-07 20:53:17.132857,15,45,True,Desktop,Safari,Referral,False,0.0
SESS_00008921,USER_000006,2025-06-07 20:58:39.097589,17,41,True,Mobile,Firefox,Facebook,False,0.0
SESS_00008922,USER_001712,2025-06-07 20:56:31.121255,14,40,True,Desktop,Firefox,Direct,False,0.0
SESS_00008923,USER_000479,2025-06-07 20:58:16.242244,14,26,True,Tablet,Safari,Email,False,0.0
SESS_00008924,USER_000209,2025-06-07 20:53:58.980144,8,67,False,Desktop,Firefox,Direct,False,0.0
SESS_00008925,USER_001310,2025-06-07 20:55:55.094880,7,30,True,Tablet,Firefox,Direct,True,0.0
SESS_00008926,USER_000636,2025-06-07 20:52:51.348463,1,31,True,Tablet,Safari,Referral,True,0.0
SESS_00008927,USER_000814,2025-06-07 20:56:45.444536,6,86,False,Tablet,Edge,Direct,True,0.0
SESS_00008928,USER_001270,2025-06-07 20:57:33.970624,16,28,True,Desktop,Chrome,Email,False,0.0
SESS_00008929,USER_001873,2025-06-07 20:56:32.365248,14,105,False,Mobile,Safari,Email,True,459.22
SESS_00008930,USER_001998,2025-06-07 20:57:43.641157,7,116,True,Desktop,Edge,Direct,False,250.92
SESS_00008931,USER_000235,2025-06-07 20:54:35.103561,3,115,True,Tablet,Chrome,Google,True,0.0
SESS_00008932,USER_001243,2025-06-07 20:58:35.233642,12,101,True,Tablet,Edge,Referral,True,0.0
SESS_00008933,USER_000254,2025-06-07 20:58:26.459716,11,41,True,Tablet,Firefox,Facebook,True,438.23
SESS_00008934,USER_001237,2025-06-07 20:56:55.049991,4,63,True,Mobile,Edge,Email,False,0.0
SESS_00008935,USER_000501,2025-06-07 20:58:12.044737,12,79,True,Mobile,Firefox,Facebook,False,0.0
SESS_00008936,USER_000447,2025-06-07 20:55:16.612138,4,4,True,Tablet,Safari,Facebook,True,0.0
SESS_00008937,USER_001673,2025-06-07 20:58:27.302248,10,79,True,Desktop,Chrome,Referral,False,0.0
SESS_00008938,USER_001793,2025-06-07 20:56:54.472654,7,55,True,Tablet,Edge,Direct,False,0.0
SESS_00008939,USER_001178,2025-06-07 20:54:33.228787,7,10,False,Desktop,Edge,Email,False,0.0
SESS_00008940,USER_000524,2025-06-07 20:56:34.311596,3,87,True,Desktop,Edge,Email,False,0.0
SESS_00008941,USER_000994,2025-06-07 20:53:24.084016,10,28,False,Desktop,Chrome,Google,True,12.1
SESS_00008942,USER_000872,2025-06-07 20:57:09.646755,5,36,False,Desktop,Safari,Google,False,0.0
SESS_00008943,USER_000196,2025-06-07 20:54:22.714522,16,83,True,Mobile,Firefox,Email,True,0.0
SESS_00008944,USER_001012,2025-06-07 20:58:03.429458,5,84,True,Desktop,Chrome,Facebook,True,0.0
SESS_00008945,USER_000052,2025-06-07 20:53:48.386593,18,75,True,Tablet,Edge,Email,True,409.45
SESS_00008946,USER_001719,2025-06-07 20:53:56.602324,16,88,True,Tablet,Safari,Direct,True,0.0
SESS_00008947,USER_000773,2025-06-07 20:56:11.603975,4,7,False,Tablet,Chrome,Google,True,0.0
SESS_00008948,USER_000546,2025-06-07 20:56:04.725518,2,13,False,Desktop,Safari,Referral,True,0.0
SESS_00008949,USER_001933,2025-06-07 20:54:57.893294,14,61,False,Mobile,Chrome,Email,True,0.0
SESS_00008950,USER_001112,2025-06-07 20:56:19.146111,19,45,True,Mobile,Firefox,Email,False,0.0
SESS_00008951,USER_001015,2025-06-07 20:54:12.657662,6,104,True,Desktop,Edge,Facebook,False,0.0
SESS_00008952,USER_000357,2025-06-07 20:54:16.741264,10,61,True,Mobile,Safari,Direct,False,447.11
SESS_00008953,USER_000481,2025-06-07 20:54:21.688800,6,76,True,Mobile,Firefox,Google,True,0.0
SESS_00008954,USER_001372,2025-06-07 20:58:18.652431,3,73,False,Mobile,Edge,Google,False,0.0
SESS_00008955,USER_000090,2025-06-07 20:54:01.832656,8,41,True,Mobile,Safari,Google,False,0.0
