item_id,order_id,product_id,quantity,unit_price,line_total,discount_amount
ITEM_00009083,ORD_00003481,PROD_000294,2,934.54,1869.08,141.93
ITEM_00009084,ORD_00003482,PROD_000495,3,674.95,2024.8500000000001,370.5
ITEM_00009085,ORD_00003483,PROD_000034,5,292.21,1461.05,6.82
ITEM_00009086,ORD_00003483,PROD_000198,2,472.51,945.02,161.52
ITEM_00009087,ORD_00003484,PROD_000430,3,495.55,1486.65,173.17
ITEM_00009088,ORD_00003484,PROD_000230,1,367.31,367.31,36.86
ITEM_00009089,ORD_00003484,PROD_000107,5,337.75,1688.75,213.86
ITEM_00009090,ORD_00003485,PROD_000289,3,46.34,139.02,11.27
ITEM_00009091,ORD_00003485,PROD_000436,2,558.32,1116.64,75.12
ITEM_00009092,ORD_00003486,PROD_000311,3,525.36,1576.08,202.03
ITEM_00009093,ORD_00003487,PROD_000036,4,605.12,2420.48,374.15
ITEM_00009094,ORD_00003487,PROD_000398,5,906.51,4532.55,299.92
ITEM_00009095,ORD_00003487,PROD_000396,4,135.93,543.72,78.59
ITEM_00009096,ORD_00003488,PROD_000279,4,99.53,398.12,73.35
ITEM_00009097,ORD_00003488,PROD_000316,3,389.75,1169.25,180.87
ITEM_00009098,ORD_00003488,PROD_000107,3,337.75,1013.25,92.97
ITEM_00009099,ORD_00003489,PROD_000434,2,988.49,1976.98,192.1
ITEM_00009100,ORD_00003489,PROD_000392,3,124.89,374.67,41.97
ITEM_00009101,ORD_00003490,PROD_000192,3,713.32,2139.96,311.33
ITEM_00009102,ORD_00003490,PROD_000129,2,117.73,235.46,15.55
ITEM_00009103,ORD_00003491,PROD_000081,2,747.78,1495.56,51.01
ITEM_00009104,ORD_00003491,PROD_000407,3,755.35,2266.05,425.21
ITEM_00009105,ORD_00003491,PROD_000392,5,124.89,624.45,103.59
ITEM_00009106,ORD_00003492,PROD_000107,4,337.75,1351.0,123.74
ITEM_00009107,ORD_00003492,PROD_000475,5,971.15,4855.75,821.3
ITEM_00009108,ORD_00003492,PROD_000263,1,944.69,944.69,15.55
ITEM_00009109,ORD_00003493,PROD_000071,4,279.1,1116.4,179.84
ITEM_00009110,ORD_00003494,PROD_000219,2,704.3,1408.6,240.05
ITEM_00009111,ORD_00003494,PROD_000117,4,95.63,382.52,45.06
ITEM_00009112,ORD_00003494,PROD_000168,2,346.56,693.12,86.11
ITEM_00009113,ORD_00003495,PROD_000188,5,357.57,1787.85,245.17
ITEM_00009114,ORD_00003496,PROD_000303,4,801.53,3206.12,210.16
ITEM_00009115,ORD_00003496,PROD_000475,2,971.15,1942.3,81.2
ITEM_00009116,ORD_00003496,PROD_000113,5,33.51,167.54999999999998,13.32
ITEM_00009117,ORD_00003496,PROD_000134,3,167.62,502.86,68.25
ITEM_00009118,ORD_00003497,PROD_000353,5,241.31,1206.55,229.29
ITEM_00009119,ORD_00003498,PROD_000055,5,592.77,2963.85,365.48
ITEM_00009120,ORD_00003498,PROD_000098,2,866.18,1732.36,20.86
ITEM_00009121,ORD_00003498,PROD_000220,2,807.46,1614.92,214.71
ITEM_00009122,ORD_00003498,PROD_000082,3,641.15,1923.4499999999998,103.56
ITEM_00009123,ORD_00003499,PROD_000364,4,446.16,1784.64,0.33
ITEM_00009124,ORD_00003499,PROD_000144,5,174.67,873.3499999999999,45.8
ITEM_00009125,ORD_00003499,PROD_000116,1,703.86,703.86,48.21
ITEM_00009126,ORD_00003499,PROD_000043,1,710.98,710.98,133.86
ITEM_00009127,ORD_00003499,PROD_000114,3,79.73,239.19,6.86
ITEM_00009128,ORD_00003500,PROD_000233,5,751.69,3758.4500000000003,556.1
ITEM_00009129,ORD_00003501,PROD_000271,4,714.89,2859.56,508.4
ITEM_00009130,ORD_00003501,PROD_000455,2,821.38,1642.76,275.05
ITEM_00009131,ORD_00003501,PROD_000378,5,24.21,121.05000000000001,8.25
ITEM_00009132,ORD_00003501,PROD_000310,2,14.06,28.12,3.8
ITEM_00009133,ORD_00003501,PROD_000096,5,207.89,1039.4499999999998,181.02
ITEM_00009134,ORD_00003502,PROD_000020,4,835.76,3343.04,471.66
ITEM_00009135,ORD_00003502,PROD_000255,3,312.06,936.1800000000001,30.15
ITEM_00009136,ORD_00003502,PROD_000402,3,43.27,129.81,10.83
ITEM_00009137,ORD_00003502,PROD_000185,3,538.63,1615.8899999999999,42.28
ITEM_00009138,ORD_00003502,PROD_000121,4,217.94,871.76,130.39
ITEM_00009139,ORD_00003503,PROD_000360,1,710.98,710.98,38.55
ITEM_00009140,ORD_00003503,PROD_000043,5,710.98,3554.9,251.81
ITEM_00009141,ORD_00003503,PROD_000456,1,14.28,14.28,1.14
ITEM_00009142,ORD_00003503,PROD_000001,2,937.31,1874.62,76.67
ITEM_00009143,ORD_00003503,PROD_000081,4,747.78,2991.12,45.6
ITEM_00009144,ORD_00003503,PROD_000046,5,230.02,1150.1000000000001,137.74
ITEM_00009145,ORD_00003504,PROD_000402,5,43.27,216.35000000000002,21.46
ITEM_00009146,ORD_00003504,PROD_000048,4,128.61,514.44,14.81
ITEM_00009147,ORD_00003504,PROD_000082,2,641.15,1282.3,166.88
ITEM_00009148,ORD_00003505,PROD_000290,3,117.79,353.37,70.43
ITEM_00009149,ORD_00003505,PROD_000416,2,300.23,600.46,79.14
ITEM_00009150,ORD_00003506,PROD_000012,5,179.11,895.5500000000001,7.36
ITEM_00009151,ORD_00003506,PROD_000009,1,213.48,213.48,30.4
ITEM_00009152,ORD_00003507,PROD_000080,5,464.49,2322.45,30.64
ITEM_00009153,ORD_00003508,PROD_000492,1,469.51,469.51,75.54
ITEM_00009154,ORD_00003508,PROD_000146,4,151.28,605.12,5.84
ITEM_00009155,ORD_00003509,PROD_000340,2,43.12,86.24,3.49
ITEM_00009156,ORD_00003509,PROD_000293,2,217.74,435.48,5.33
ITEM_00009157,ORD_00003510,PROD_000339,3,503.17,1509.51,88.12
ITEM_00009158,ORD_00003510,PROD_000394,1,82.78,82.78,8.76
ITEM_00009159,ORD_00003510,PROD_000312,3,208.54,625.62,31.26
ITEM_00009160,ORD_00003511,PROD_000206,4,810.71,3242.84,35.17
ITEM_00009161,ORD_00003511,PROD_000219,2,704.3,1408.6,190.72
ITEM_00009162,ORD_00003511,PROD_000032,5,402.96,2014.8,369.93
ITEM_00009163,ORD_00003511,PROD_000294,1,934.54,934.54,41.59
ITEM_00009164,ORD_00003511,PROD_000101,5,757.55,3787.75,409.29
ITEM_00009165,ORD_00003512,PROD_000343,2,319.36,638.72,87.4
ITEM_00009166,ORD_00003513,PROD_000072,1,141.18,141.18,0.89
ITEM_00009167,ORD_00003514,PROD_000247,2,99.17,198.34,36.88
ITEM_00009168,ORD_00003514,PROD_000254,4,949.44,3797.76,550.57
ITEM_00009169,ORD_00003514,PROD_000486,4,806.08,3224.32,321.57
ITEM_00009170,ORD_00003515,PROD_000226,4,644.48,2577.92,403.77
ITEM_00009171,ORD_00003515,PROD_000008,4,707.45,2829.8,135.93
ITEM_00009172,ORD_00003515,PROD_000367,4,157.36,629.44,43.06
ITEM_00009173,ORD_00003515,PROD_000149,4,902.58,3610.32,272.56
ITEM_00009174,ORD_00003515,PROD_000450,3,693.9,2081.7,145.13
ITEM_00009175,ORD_00003515,PROD_000043,3,710.98,2132.94,263.41
ITEM_00009176,ORD_00003516,PROD_000467,1,502.29,502.29,20.9
ITEM_00009177,ORD_00003517,PROD_000282,5,637.72,3188.6000000000004,70.68
ITEM_00009178,ORD_00003517,PROD_000042,3,658.84,1976.52,318.58
ITEM_00009179,ORD_00003518,PROD_000447,3,820.65,2461.95,99.48
ITEM_00009180,ORD_00003519,PROD_000334,1,219.09,219.09,4.73
ITEM_00009181,ORD_00003519,PROD_000364,1,446.16,446.16,12.47
ITEM_00009182,ORD_00003519,PROD_000285,5,899.55,4497.75,183.79
ITEM_00009183,ORD_00003520,PROD_000397,3,179.48,538.4399999999999,40.0
ITEM_00009184,ORD_00003520,PROD_000412,2,683.41,1366.82,224.87
ITEM_00009185,ORD_00003521,PROD_000382,5,129.53,647.65,80.08
ITEM_00009186,ORD_00003522,PROD_000098,2,866.18,1732.36,66.57
ITEM_00009187,ORD_00003523,PROD_000451,2,116.73,233.46,8.81
ITEM_00009188,ORD_00003523,PROD_000355,1,641.04,641.04,26.38
ITEM_00009189,ORD_00003524,PROD_000096,1,207.89,207.89,12.94
ITEM_00009190,ORD_00003524,PROD_000402,5,43.27,216.35000000000002,13.63
ITEM_00009191,ORD_00003524,PROD_000020,1,835.76,835.76,77.64
ITEM_00009192,ORD_00003524,PROD_000370,2,340.1,680.2,51.22
ITEM_00009193,ORD_00003525,PROD_000374,1,646.96,646.96,55.92
ITEM_00009194,ORD_00003525,PROD_000253,4,207.68,830.72,2.36
ITEM_00009195,ORD_00003525,PROD_000279,4,99.53,398.12,22.41
ITEM_00009196,ORD_00003525,PROD_000085,1,526.76,526.76,33.69
ITEM_00009197,ORD_00003525,PROD_000103,1,138.76,138.76,20.71
ITEM_00009198,ORD_00003526,PROD_000263,3,944.69,2834.07,173.28
ITEM_00009199,ORD_00003526,PROD_000250,5,253.77,1268.8500000000001,121.18
ITEM_00009200,ORD_00003527,PROD_000033,2,960.91,1921.82,41.27
ITEM_00009201,ORD_00003528,PROD_000122,4,169.33,677.32,129.93
ITEM_00009202,ORD_00003528,PROD_000176,5,958.4,4792.0,943.13
ITEM_00009203,ORD_00003528,PROD_000342,3,891.01,2673.0299999999997,353.32
ITEM_00009204,ORD_00003529,PROD_000220,4,807.46,3229.84,450.41
ITEM_00009205,ORD_00003529,PROD_000404,5,651.15,3255.75,295.37
ITEM_00009206,ORD_00003530,PROD_000017,1,576.98,576.98,20.11
ITEM_00009207,ORD_00003530,PROD_000222,3,354.18,1062.54,11.41
ITEM_00009208,ORD_00003531,PROD_000357,5,524.74,2623.7,171.69
ITEM_00009209,ORD_00003531,PROD_000018,4,680.75,2723.0,500.07
ITEM_00009210,ORD_00003531,PROD_000379,3,73.31,219.93,7.38
ITEM_00009211,ORD_00003532,PROD_000136,1,522.7,522.7,16.48
ITEM_00009212,ORD_00003533,PROD_000081,3,747.78,2243.34,227.59
ITEM_00009213,ORD_00003534,PROD_000155,2,856.42,1712.84,155.51
ITEM_00009214,ORD_00003534,PROD_000367,1,157.36,157.36,5.06
ITEM_00009215,ORD_00003534,PROD_000126,5,696.51,3482.55,125.88
ITEM_00009216,ORD_00003535,PROD_000060,3,657.02,1971.06,209.22
ITEM_00009217,ORD_00003536,PROD_000326,5,838.37,4191.85,505.19
ITEM_00009218,ORD_00003536,PROD_000077,1,157.16,157.16,18.6
ITEM_00009219,ORD_00003536,PROD_000318,5,572.1,2860.5,545.62
ITEM_00009220,ORD_00003537,PROD_000386,3,694.75,2084.25,346.05
ITEM_00009221,ORD_00003537,PROD_000317,3,819.26,2457.7799999999997,467.81
ITEM_00009222,ORD_00003538,PROD_000170,4,487.14,1948.56,264.5
ITEM_00009223,ORD_00003539,PROD_000352,3,757.92,2273.7599999999998,284.19
ITEM_00009224,ORD_00003539,PROD_000286,1,856.85,856.85,128.38
ITEM_00009225,ORD_00003539,PROD_000019,5,810.37,4051.85,223.9
ITEM_00009226,ORD_00003540,PROD_000228,4,530.55,2122.2,278.78
ITEM_00009227,ORD_00003541,PROD_000374,3,646.96,1940.88,387.57
ITEM_00009228,ORD_00003542,PROD_000054,4,630.41,2521.64,126.8
ITEM_00009229,ORD_00003543,PROD_000081,3,747.78,2243.34,64.78
ITEM_00009230,ORD_00003543,PROD_000036,5,605.12,3025.6,3.57
ITEM_00009231,ORD_00003543,PROD_000114,3,79.73,239.19,3.47
ITEM_00009232,ORD_00003543,PROD_000443,3,201.87,605.61,20.58
ITEM_00009233,ORD_00003543,PROD_000202,2,18.22,36.44,7.13
ITEM_00009234,ORD_00003543,PROD_000387,5,354.37,1771.85,133.13
ITEM_00009235,ORD_00003544,PROD_000325,5,789.44,3947.2000000000003,288.52
ITEM_00009236,ORD_00003544,PROD_000423,3,668.89,2006.67,198.14
ITEM_00009237,ORD_00003544,PROD_000332,1,902.05,902.05,142.07
ITEM_00009238,ORD_00003545,PROD_000370,5,340.1,1700.5,199.95
ITEM_00009239,ORD_00003546,PROD_000152,4,106.73,426.92,51.15
ITEM_00009240,ORD_00003546,PROD_000162,3,209.68,629.04,96.18
ITEM_00009241,ORD_00003547,PROD_000121,1,217.94,217.94,38.94
ITEM_00009242,ORD_00003547,PROD_000006,3,301.95,905.8499999999999,68.07
ITEM_00009243,ORD_00003547,PROD_000405,1,34.16,34.16,5.11
ITEM_00009244,ORD_00003548,PROD_000040,5,659.55,3297.75,447.88
ITEM_00009245,ORD_00003548,PROD_000032,2,402.96,805.92,68.26
ITEM_00009246,ORD_00003548,PROD_000355,2,641.04,1282.08,194.56
ITEM_00009247,ORD_00003548,PROD_000341,3,150.66,451.98,81.69
ITEM_00009248,ORD_00003548,PROD_000315,2,893.31,1786.62,324.3
ITEM_00009249,ORD_00003548,PROD_000478,1,255.13,255.13,2.92
ITEM_00009250,ORD_00003548,PROD_000446,3,228.89,686.67,91.47
ITEM_00009251,ORD_00003549,PROD_000229,4,930.9,3723.6,360.12
ITEM_00009252,ORD_00003550,PROD_000497,1,603.81,603.81,100.07
ITEM_00009253,ORD_00003551,PROD_000059,4,381.43,1525.72,73.64
ITEM_00009254,ORD_00003552,PROD_000379,4,73.31,293.24,2.52
ITEM_00009255,ORD_00003552,PROD_000271,2,714.89,1429.78,30.27
ITEM_00009256,ORD_00003552,PROD_000242,1,827.44,827.44,36.67
ITEM_00009257,ORD_00003553,PROD_000095,3,878.69,2636.07,6.63
ITEM_00009258,ORD_00003553,PROD_000344,4,578.22,2312.88,271.72
ITEM_00009259,ORD_00003553,PROD_000265,2,432.19,864.38,138.63
ITEM_00009260,ORD_00003554,PROD_000033,1,960.91,960.91,74.06
ITEM_00009261,ORD_00003554,PROD_000389,3,798.64,2395.92,167.74
ITEM_00009262,ORD_00003554,PROD_000246,3,161.66,484.98,81.77
ITEM_00009263,ORD_00003554,PROD_000489,4,527.04,2108.16,145.59
ITEM_00009264,ORD_00003554,PROD_000296,2,240.38,480.76,68.99
ITEM_00009265,ORD_00003555,PROD_000313,2,165.91,331.82,57.68
ITEM_00009266,ORD_00003556,PROD_000363,5,284.5,1422.5,214.64
ITEM_00009267,ORD_00003557,PROD_000149,4,902.58,3610.32,496.25
ITEM_00009268,ORD_00003557,PROD_000113,5,33.51,167.54999999999998,11.34
ITEM_00009269,ORD_00003558,PROD_000309,1,679.94,679.94,130.48
ITEM_00009270,ORD_00003558,PROD_000143,1,136.6,136.6,11.55
ITEM_00009271,ORD_00003559,PROD_000179,4,462.61,1850.44,192.84
ITEM_00009272,ORD_00003559,PROD_000080,5,464.49,2322.45,32.62
ITEM_00009273,ORD_00003559,PROD_000248,3,747.85,2243.55,333.26
ITEM_00009274,ORD_00003559,PROD_000413,1,475.45,475.45,65.86
ITEM_00009275,ORD_00003560,PROD_000247,3,99.17,297.51,49.73
ITEM_00009276,ORD_00003560,PROD_000373,4,737.96,2951.84,47.79
ITEM_00009277,ORD_00003560,PROD_000296,4,240.38,961.52,79.73
ITEM_00009278,ORD_00003560,PROD_000014,5,194.71,973.5500000000001,173.58
ITEM_00009279,ORD_00003560,PROD_000371,1,842.76,842.76,95.35
ITEM_00009280,ORD_00003561,PROD_000014,4,194.71,778.84,145.52
ITEM_00009281,ORD_00003561,PROD_000005,2,830.51,1661.02,128.9
ITEM_00009282,ORD_00003562,PROD_000415,4,173.11,692.44,88.53
ITEM_00009283,ORD_00003562,PROD_000440,3,974.51,2923.5299999999997,332.51
ITEM_00009284,ORD_00003562,PROD_000024,3,576.29,1728.87,108.43
ITEM_00009285,ORD_00003563,PROD_000423,4,668.89,2675.56,62.38
ITEM_00009286,ORD_00003564,PROD_000032,1,402.96,402.96,17.66
ITEM_00009287,ORD_00003564,PROD_000022,5,527.33,2636.65,176.24
ITEM_00009288,ORD_00003565,PROD_000446,2,228.89,457.78,17.15
ITEM_00009289,ORD_00003565,PROD_000477,3,386.76,1160.28,210.31
ITEM_00009290,ORD_00003566,PROD_000460,1,604.38,604.38,61.74
ITEM_00009291,ORD_00003566,PROD_000404,3,651.15,1953.4499999999998,154.29
ITEM_00009292,ORD_00003566,PROD_000496,4,933.6,3734.4,50.32
ITEM_00009293,ORD_00003566,PROD_000249,2,486.1,972.2,15.85
ITEM_00009294,ORD_00003567,PROD_000376,2,463.78,927.56,118.96
ITEM_00009295,ORD_00003568,PROD_000059,4,381.43,1525.72,275.71
ITEM_00009296,ORD_00003568,PROD_000302,4,836.74,3346.96,566.08
ITEM_00009297,ORD_00003568,PROD_000275,3,939.74,2819.2200000000003,314.65
ITEM_00009298,ORD_00003568,PROD_000479,4,178.07,712.28,82.59
ITEM_00009299,ORD_00003569,PROD_000259,5,868.73,4343.65,264.24
ITEM_00009300,ORD_00003569,PROD_000407,4,755.35,3021.4,345.09
ITEM_00009301,ORD_00003569,PROD_000173,5,895.36,4476.8,561.81
ITEM_00009302,ORD_00003570,PROD_000414,4,196.46,785.84,116.23
ITEM_00009303,ORD_00003570,PROD_000079,1,337.58,337.58,38.6
ITEM_00009304,ORD_00003570,PROD_000444,2,278.73,557.46,6.52
ITEM_00009305,ORD_00003571,PROD_000425,2,975.84,1951.68,193.08
ITEM_00009306,ORD_00003571,PROD_000278,1,466.72,466.72,24.26
ITEM_00009307,ORD_00003572,PROD_000498,2,936.14,1872.28,145.54
ITEM_00009308,ORD_00003572,PROD_000486,2,806.08,1612.16,58.18
ITEM_00009309,ORD_00003573,PROD_000433,3,731.31,2193.93,357.04
ITEM_00009310,ORD_00003573,PROD_000056,1,528.87,528.87,44.63
ITEM_00009311,ORD_00003573,PROD_000116,2,703.86,1407.72,66.18
ITEM_00009312,ORD_00003574,PROD_000309,1,679.94,679.94,18.24
ITEM_00009313,ORD_00003574,PROD_000137,3,112.18,336.54,27.28
ITEM_00009314,ORD_00003575,PROD_000357,1,524.74,524.74,11.61
ITEM_00009315,ORD_00003576,PROD_000376,4,463.78,1855.12,75.61
ITEM_00009316,ORD_00003576,PROD_000271,1,714.89,714.89,107.68
ITEM_00009317,ORD_00003576,PROD_000215,1,206.73,206.73,23.59
ITEM_00009318,ORD_00003577,PROD_000320,5,913.72,4568.6,787.86
ITEM_00009319,ORD_00003578,PROD_000113,2,33.51,67.02,6.26
ITEM_00009320,ORD_00003578,PROD_000142,1,486.69,486.69,81.46
ITEM_00009321,ORD_00003579,PROD_000472,3,185.09,555.27,74.11
ITEM_00009322,ORD_00003579,PROD_000294,2,934.54,1869.08,303.65
ITEM_00009323,ORD_00003580,PROD_000483,1,841.97,841.97,70.74
ITEM_00009324,ORD_00003580,PROD_000309,2,679.94,1359.88,47.26
ITEM_00009325,ORD_00003580,PROD_000186,1,69.43,69.43,5.74
ITEM_00009326,ORD_00003580,PROD_000172,3,676.95,2030.8500000000001,169.45
ITEM_00009327,ORD_00003580,PROD_000150,2,902.95,1805.9,231.58
ITEM_00009328,ORD_00003581,PROD_000252,3,620.05,1860.1499999999999,182.42
ITEM_00009329,ORD_00003581,PROD_000234,3,883.99,2651.9700000000003,207.7
ITEM_00009330,ORD_00003581,PROD_000277,3,393.51,1180.53,39.24
ITEM_00009331,ORD_00003581,PROD_000422,5,993.83,4969.150000000001,517.62
ITEM_00009332,ORD_00003582,PROD_000303,1,801.53,801.53,0.3
ITEM_00009333,ORD_00003582,PROD_000470,3,509.74,1529.22,269.1
ITEM_00009334,ORD_00003582,PROD_000184,1,802.03,802.03,34.82
ITEM_00009335,ORD_00003582,PROD_000180,2,385.62,771.24,72.31
ITEM_00009336,ORD_00003582,PROD_000332,1,902.05,902.05,39.33
ITEM_00009337,ORD_00003582,PROD_000327,2,956.31,1912.62,118.02
ITEM_00009338,ORD_00003583,PROD_000393,5,237.75,1188.75,41.4
ITEM_00009339,ORD_00003583,PROD_000367,4,157.36,629.44,38.35
ITEM_00009340,ORD_00003583,PROD_000018,4,680.75,2723.0,112.74
ITEM_00009341,ORD_00003583,PROD_000095,3,878.69,2636.07,67.13
ITEM_00009342,ORD_00003583,PROD_000216,2,24.91,49.82,7.84
ITEM_00009343,ORD_00003583,PROD_000493,4,38.84,155.36,2.51
ITEM_00009344,ORD_00003584,PROD_000155,5,856.42,4282.099999999999,440.93
ITEM_00009345,ORD_00003584,PROD_000477,2,386.76,773.52,1.99
ITEM_00009346,ORD_00003584,PROD_000428,2,363.81,727.62,121.48
ITEM_00009347,ORD_00003584,PROD_000411,5,872.41,4362.05,2.88
ITEM_00009348,ORD_00003584,PROD_000451,4,116.73,466.92,80.03
ITEM_00009349,ORD_00003585,PROD_000089,5,935.95,4679.75,308.41
ITEM_00009350,ORD_00003585,PROD_000385,4,695.42,2781.68,537.75
ITEM_00009351,ORD_00003585,PROD_000172,1,676.95,676.95,76.11
ITEM_00009352,ORD_00003586,PROD_000245,2,63.58,127.16,23.36
ITEM_00009353,ORD_00003587,PROD_000307,1,780.0,780.0,110.79
ITEM_00009354,ORD_00003587,PROD_000258,1,75.92,75.92,9.96
ITEM_00009355,ORD_00003588,PROD_000070,2,275.62,551.24,55.4
ITEM_00009356,ORD_00003589,PROD_000395,1,186.27,186.27,17.38
ITEM_00009357,ORD_00003589,PROD_000471,5,881.31,4406.549999999999,26.46
ITEM_00009358,ORD_00003590,PROD_000485,2,570.75,1141.5,145.55
ITEM_00009359,ORD_00003590,PROD_000243,4,733.47,2933.88,225.87
ITEM_00009360,ORD_00003590,PROD_000069,2,852.72,1705.44,133.8
ITEM_00009361,ORD_00003590,PROD_000433,5,731.31,3656.5499999999997,222.11
ITEM_00009362,ORD_00003591,PROD_000402,2,43.27,86.54,8.78
ITEM_00009363,ORD_00003591,PROD_000031,2,256.99,513.98,16.28
ITEM_00009364,ORD_00003592,PROD_000323,3,794.5,2383.5,277.21
ITEM_00009365,ORD_00003592,PROD_000023,3,787.88,2363.64,158.97
ITEM_00009366,ORD_00003592,PROD_000037,2,429.56,859.12,34.55
ITEM_00009367,ORD_00003592,PROD_000352,4,757.92,3031.68,370.54
ITEM_00009368,ORD_00003593,PROD_000030,2,409.34,818.68,109.35
ITEM_00009369,ORD_00003593,PROD_000325,5,789.44,3947.2000000000003,219.53
ITEM_00009370,ORD_00003593,PROD_000188,1,357.57,357.57,59.54
ITEM_00009371,ORD_00003594,PROD_000047,4,469.11,1876.44,135.56
ITEM_00009372,ORD_00003595,PROD_000223,3,454.88,1364.6399999999999,172.75
ITEM_00009373,ORD_00003595,PROD_000125,2,109.03,218.06,29.06
ITEM_00009374,ORD_00003596,PROD_000092,1,305.91,305.91,40.39
ITEM_00009375,ORD_00003597,PROD_000339,2,503.17,1006.34,143.0
ITEM_00009376,ORD_00003597,PROD_000312,3,208.54,625.62,15.78
ITEM_00009377,ORD_00003597,PROD_000478,4,255.13,1020.52,194.48
ITEM_00009378,ORD_00003597,PROD_000406,3,706.85,2120.55,175.82
ITEM_00009379,ORD_00003598,PROD_000034,1,292.21,292.21,34.02
ITEM_00009380,ORD_00003599,PROD_000330,3,574.56,1723.6799999999998,16.35
ITEM_00009381,ORD_00003599,PROD_000459,2,707.67,1415.34,15.43
ITEM_00009382,ORD_00003599,PROD_000471,4,881.31,3525.24,353.46
ITEM_00009383,ORD_00003600,PROD_000148,5,527.47,2637.3500000000004,32.49
ITEM_00009384,ORD_00003600,PROD_000010,1,104.95,104.95,2.64
ITEM_00009385,ORD_00003600,PROD_000130,4,736.2,2944.8,194.22
ITEM_00009386,ORD_00003600,PROD_000219,3,704.3,2112.8999999999996,358.86
ITEM_00009387,ORD_00003600,PROD_000189,5,331.83,1659.1499999999999,96.93
ITEM_00009388,ORD_00003600,PROD_000411,5,872.41,4362.05,526.61
ITEM_00009389,ORD_00003601,PROD_000152,5,106.73,533.65,37.95
ITEM_00009390,ORD_00003602,PROD_000439,5,994.38,4971.9,950.83
ITEM_00009391,ORD_00003602,PROD_000374,2,646.96,1293.92,131.38
ITEM_00009392,ORD_00003602,PROD_000120,2,876.01,1752.02,318.63
ITEM_00009393,ORD_00003603,PROD_000073,1,804.23,804.23,52.76
ITEM_00009394,ORD_00003603,PROD_000283,3,770.57,2311.71,271.44
ITEM_00009395,ORD_00003603,PROD_000252,4,620.05,2480.2,246.36
ITEM_00009396,ORD_00003603,PROD_000185,3,538.63,1615.8899999999999,185.62
ITEM_00009397,ORD_00003604,PROD_000390,2,63.48,126.96,10.16
ITEM_00009398,ORD_00003604,PROD_000422,1,993.83,993.83,81.14
ITEM_00009399,ORD_00003605,PROD_000024,3,576.29,1728.87,152.3
ITEM_00009400,ORD_00003605,PROD_000030,3,409.34,1228.02,33.81
ITEM_00009401,ORD_00003605,PROD_000186,2,69.43,138.86,26.63
ITEM_00009402,ORD_00003605,PROD_000231,4,273.15,1092.6,23.71
ITEM_00009403,ORD_00003605,PROD_000085,5,526.76,2633.8,345.3
ITEM_00009404,ORD_00003606,PROD_000115,3,323.23,969.69,137.39
ITEM_00009405,ORD_00003606,PROD_000251,5,371.6,1858.0,247.64
ITEM_00009406,ORD_00003607,PROD_000434,1,988.49,988.49,175.83
ITEM_00009407,ORD_00003607,PROD_000060,2,657.02,1314.04,147.89
ITEM_00009408,ORD_00003607,PROD_000111,5,327.1,1635.5,279.95
ITEM_00009409,ORD_00003608,PROD_000101,5,757.55,3787.75,589.9
ITEM_00009410,ORD_00003608,PROD_000066,2,907.8,1815.6,243.62
ITEM_00009411,ORD_00003608,PROD_000028,3,731.5,2194.5,324.94
ITEM_00009412,ORD_00003608,PROD_000365,3,152.42,457.26,41.89
ITEM_00009413,ORD_00003609,PROD_000122,4,169.33,677.32,116.97
ITEM_00009414,ORD_00003609,PROD_000372,1,305.87,305.87,44.16
ITEM_00009415,ORD_00003610,PROD_000150,2,902.95,1805.9,331.76
ITEM_00009416,ORD_00003610,PROD_000395,5,186.27,931.35,157.26
ITEM_00009417,ORD_00003610,PROD_000492,3,469.51,1408.53,176.16
ITEM_00009418,ORD_00003611,PROD_000308,1,346.7,346.7,53.87
ITEM_00009419,ORD_00003611,PROD_000103,1,138.76,138.76,19.62
ITEM_00009420,ORD_00003611,PROD_000224,5,736.31,3681.5499999999997,626.46
ITEM_00009421,ORD_00003611,PROD_000431,3,375.92,1127.76,134.05
ITEM_00009422,ORD_00003612,PROD_000398,4,906.51,3626.04,540.15
ITEM_00009423,ORD_00003613,PROD_000121,5,217.94,1089.7,40.87
ITEM_00009424,ORD_00003613,PROD_000033,2,960.91,1921.82,216.9
ITEM_00009425,ORD_00003614,PROD_000400,3,738.81,2216.43,425.23
ITEM_00009426,ORD_00003614,PROD_000307,5,780.0,3900.0,590.16
ITEM_00009427,ORD_00003614,PROD_000016,4,235.23,940.92,151.88
ITEM_00009428,ORD_00003614,PROD_000294,1,934.54,934.54,108.25
ITEM_00009429,ORD_00003615,PROD_000259,3,868.73,2606.19,45.33
ITEM_00009430,ORD_00003616,PROD_000244,4,930.93,3723.72,22.86
ITEM_00009431,ORD_00003616,PROD_000233,4,751.69,3006.76,63.79
ITEM_00009432,ORD_00003616,PROD_000485,3,570.75,1712.25,229.91
ITEM_00009433,ORD_00003616,PROD_000331,4,586.89,2347.56,16.12
ITEM_00009434,ORD_00003617,PROD_000299,5,330.67,1653.3500000000001,162.93
ITEM_00009435,ORD_00003618,PROD_000157,1,350.9,350.9,69.85
ITEM_00009436,ORD_00003618,PROD_000091,4,280.85,1123.4,30.51
ITEM_00009437,ORD_00003618,PROD_000399,2,863.57,1727.14,10.04
ITEM_00009438,ORD_00003619,PROD_000093,2,689.74,1379.48,255.59
ITEM_00009439,ORD_00003619,PROD_000131,2,814.51,1629.02,179.38
ITEM_00009440,ORD_00003619,PROD_000085,5,526.76,2633.8,52.78
